,Instance,Best Cost,Time
0,O/700/exec_kpf_1_sum_.txt,3549,"33,803154"
1,O/700/exec_kpf_2_sum_.txt,3363,"33,35569"
2,O/700/exec_kpf_3_sum_.txt,3633,"31,536314"
3,O/700/exec_kpf_4_sum_.txt,3618,"47,599407"
4,O/700/exec_kpf_5_sum_.txt,3630,"25,769171"
5,O/700/exec_kpf_6_sum_.txt,3570,"34,603714"
6,O/700/exec_kpf_7_sum_.txt,3459,"37,806202"
7,O/700/exec_kpf_8_sum_.txt,3567,"44,11655"
8,O/700/exec_kpf_9_sum_.txt,3499,"48,504742"
9,O/700/exec_kpf_10_sum_.txt,3581,"34,664413"
